step,step_distance,ref_step_epd,agent_step_epd_accounted,agent_step_epd_raw,step_saving_accounted_pct,step_saving_raw_pct,step_net_saving_accounted_pct,step_net_saving_raw_pct,running_saving_accounted_pct,running_saving_raw_pct,running_saving_iso_pct,running_net_saving_accounted_pct,running_net_saving_raw_pct,running_net_saving_iso_pct,rolling_saving_accounted_pct,rolling_saving_raw_pct,rolling_net_saving_accounted_pct,rolling_net_saving_raw_pct,rolling_raw_energy_saved,rolling_accounted_energy_saved,rolling_pure_energy_saved,rolling_pure_net_energy_saved
70.00000000,1.28722763,0.00058400,0.00060199,0.00060199,-3.08017373,-3.08017373,-3.08017373,-3.08017373,2.54967260,2.59556985,2.23794913,2.54967260,2.59556985,2.50832272,-2.29666519,-2.29666519,-2.29666519,-2.29666519,-0.00011772,-0.00011772,-0.00016686,-0.00012424
71.00000000,1.28805065,0.00062696,0.00064523,0.00064523,-2.91449666,-2.91449666,-2.91449666,-2.91449666,2.51619577,2.56176138,2.20234990,2.51619577,2.56176138,2.47456312,-2.54499936,-2.54499936,-2.54499936,-2.54499936,-0.00013508,-0.00013508,-0.00018422,-0.00014160
72.00000000,1.28872359,0.00061357,0.00063120,0.00063120,-2.87210011,-2.87210011,-2.87210011,-2.87210011,2.48404598,2.52929473,2.16804171,2.48404598,2.52929473,2.44213033,-2.77648902,-2.77648902,-2.77648902,-2.77648902,-0.00014990,-0.00014990,-0.00019904,-0.00015642
73.00000000,1.28928554,0.00060379,0.00062084,0.00062084,-2.82285166,-2.82285166,-2.82285166,-2.82285166,2.45306444,2.49798417,2.13489485,2.45306444,2.49798417,2.41085005,-2.88852167,-2.88852167,-2.88852167,-2.88852167,-0.00015888,-0.00015888,-0.00020801,-0.00016540
74.00000000,1.28871357,0.00049159,0.00050908,0.00050908,-3.55669522,-3.55669522,-3.55669522,-3.55669522,2.42394924,2.46862292,2.10324097,2.42394924,2.46862292,2.38140440,-2.98186183,-2.98186183,-2.98186183,-2.98186183,-0.00016340,-0.00016340,-0.00021253,-0.00016992
75.00000000,1.28821385,0.00049693,0.00051596,0.00051596,-3.82944226,-3.82944226,-3.82944226,-3.82944226,2.39323759,2.43766260,2.07003856,2.39323759,2.43766260,2.35036302,-3.07328248,-3.07328248,-3.07328248,-3.07328248,-0.00016784,-0.00016784,-0.00021698,-0.00017436
76.00000000,1.28696179,0.00042308,0.00044089,0.00044089,-4.20912409,-4.20912409,-4.20912409,-4.20912409,2.36548901,2.40970230,2.03954625,2.36548901,2.40970230,2.32225418,-3.11768842,-3.11768842,-3.11768842,-3.11768842,-0.00016887,-0.00016887,-0.00021801,-0.00017539
77.00000000,1.28548038,0.00039954,0.00041863,0.00041863,-4.77740002,-4.77740002,-4.77740002,-4.77740002,2.33693933,2.38095307,2.00819254,2.33693933,2.38095307,2.29332995,-3.25103784,-3.25103784,-3.25103784,-3.25103784,-0.00017130,-0.00017130,-0.00022044,-0.00017782
78.00000000,1.28458488,0.00045344,0.00047400,0.00047400,-4.53447771,-4.53447771,-4.53447771,-4.53447771,2.30598259,2.34977150,1.97465456,2.30598259,2.34977150,2.26203060,-3.41205144,-3.41205144,-3.41205144,-3.41205144,-0.00017733,-0.00017733,-0.00022647,-0.00018385
79.00000000,1.28279579,0.00036911,0.00038775,0.00038775,-5.05153036,-5.05153036,-5.05153036,-5.05153036,2.27887201,2.32247901,1.94468391,2.27887201,2.32247901,2.23454142,-3.61556888,-3.61556888,-3.61556888,-3.61556888,-0.00018276,-0.00018276,-0.00023189,-0.00018928
